time_sec,ECG_II,ECG_II_filtered
2.054,-0.075,-0.04
2.056,-0.145,-0.045
2.058,-0.215,-0.05
2.06,-0.17,-0.05
2.062,-0.19,-0.05
2.064,-0.175,-0.045
2.066,-0.06,-0.04
2.068,-0.13,-0.035
2.07,-0.12,-0.025
2.072,-0.055,-0.02
2.074,-0.055,-0.01
2.076,-0.11,-0.005
2.078,-0.175,0.005
2.08,-0.11,0.005
2.082,-0.145,0.005
2.084,-0.095,0.005
2.086,-0.085,0.005
2.088,-0.09,0.0
2.09,-0.1,-0.005
2.092,-0.13,-0.005
2.094,-0.135,-0.005
2.096,-0.095,0.0
2.098,-0.08,0.005
2.1,-0.07,0.02
2.102,-0.105,0.03
2.104,-0.01,0.04
2.106,-0.025,0.05
2.108,-0.05,0.055
2.11,-0.055,0.06
2.112,-0.075,0.06
2.114,-0.045,0.06
2.116,-0.015,0.065
2.118,-0.035,0.07
2.12,-0.035,0.08
2.122,0.005,0.095
2.124,0.045,0.11
2.126,0.075,0.13
2.128,0.04,0.14
2.13,0.07,0.155
2.132,0.075,0.16
2.134,0.035,0.165
2.136,0.065,0.17
2.138,0.045,0.175
2.14,0.085,0.175
2.142,0.085,0.185
2.144,0.12,0.19
2.146,0.095,0.2
2.148,0.13,0.21
2.15,0.11,0.215
2.152,0.125,0.22
2.154,0.135,0.225
2.156,0.09,0.225
2.158,0.145,0.23
2.16,0.15,0.23
2.162,0.185,0.235
2.164,0.17,0.24
2.166,0.165,0.25
2.168,0.155,0.255
2.17,0.115,0.26
2.172,0.155,0.26
2.174,0.12,0.255
2.176,0.17,0.245
2.178,0.13,0.23
2.18,0.165,0.22
2.182,0.105,0.205
2.184,0.11,0.195
2.186,0.06,0.185
2.188,0.07,0.175
2.19,0.045,0.165
2.192,0.055,0.155
2.194,0.05,0.145
2.196,0.005,0.13
2.198,0.005,0.115
2.2,-0.01,0.095
2.202,-0.065,0.075
2.204,-0.1,0.055
2.206,-0.125,0.04
2.208,-0.055,0.03
2.21,-0.02,0.025
2.212,0.035,0.025
2.214,-0.07,0.025
2.216,-0.08,0.02
2.218,-0.115,0.02
2.22,-0.09,0.01
2.222,-0.1,0.0
2.224,-0.08,-0.015
2.226,-0.18,-0.03
2.228,-0.145,-0.04
2.23,-0.15,-0.05
2.232,-0.14,-0.05
2.234,-0.085,-0.045
2.236,-0.065,-0.04
2.238,-0.145,-0.025
2.24,-0.185,-0.015
2.242,-0.115,-0.01
2.244,-0.165,-0.01
2.246,-0.115,-0.01
2.248,-0.115,-0.02
2.25,-0.12,-0.03
2.252,-0.1,-0.04
2.254,-0.155,-0.05
2.256,-0.16,-0.055
2.258,-0.12,-0.055
2.26,-0.12,-0.05
2.262,-0.12,-0.045
2.264,-0.115,-0.035
2.266,-0.155,-0.03
2.268,-0.15,-0.03
2.27,-0.07,-0.035
2.272,-0.2,-0.045
2.274,-0.155,-0.055
2.276,-0.13,-0.06
2.278,-0.16,-0.07
2.28,-0.14,-0.07
2.282,-0.16,-0.065
2.284,-0.16,-0.055
2.286,-0.155,-0.04
2.288,-0.155,-0.03
2.29,-0.155,-0.015
2.292,-0.095,-0.01
2.294,-0.115,-0.005
2.296,-0.08,-0.005
2.298,-0.08,-0.015
2.3,-0.065,-0.025
2.302,-0.125,-0.035
2.304,-0.23,-0.045
2.306,-0.205,-0.055
2.308,-0.16,-0.055
2.31,-0.155,-0.055
2.312,-0.11,-0.05
2.314,-0.115,-0.045
2.316,-0.185,-0.03
2.318,-0.09,-0.02
2.32,-0.08,-0.01
2.322,-0.105,0.0
2.324,-0.125,0.005
2.326,-0.15,0.005
2.328,-0.12,-0.005
2.33,-0.12,-0.015
2.332,-0.12,-0.025
2.334,-0.105,-0.04
2.336,-0.155,-0.05
2.338,-0.13,-0.06
2.34,-0.18,-0.065
2.342,-0.17,-0.06
2.344,-0.16,-0.05
2.346,-0.115,-0.04
2.348,-0.1,-0.025
2.35,-0.08,-0.01
2.352,-0.085,0.0
2.354,-0.085,0.01
2.356,-0.08,0.01
2.358,-0.08,0.01
2.36,-0.12,0.005
2.362,-0.11,0.0
2.364,-0.135,-0.005
2.366,-0.17,-0.015
2.368,-0.17,-0.025
2.37,-0.095,-0.035
2.372,-0.07,-0.04
2.374,-0.13,-0.05
2.376,-0.125,-0.05
2.378,-0.165,-0.05
2.38,-0.18,-0.045
2.382,-0.14,-0.035
2.384,-0.11,-0.02
2.386,-0.08,-0.005
2.388,-0.09,0.005
2.39,-0.05,0.015
2.392,-0.03,0.025
2.394,-0.125,0.025
2.396,-0.055,0.02
2.398,-0.055,0.015
2.4,-0.115,0.005
2.402,-0.11,0.005
2.404,-0.05,0.005
2.406,-0.115,0.01
2.408,-0.11,0.02
2.41,-0.035,0.035
2.412,-0.03,0.05
2.414,-0.03,0.06
2.416,-0.055,0.07
2.418,-0.02,0.07
2.42,-0.035,0.065
2.422,-0.065,0.055
2.424,-0.035,0.045
2.426,-0.06,0.035
2.428,-0.14,0.025
2.43,-0.105,0.02
2.432,-0.09,0.02
2.434,-0.015,0.025
2.436,-0.08,0.03
2.438,-0.01,0.03
2.44,-0.08,0.03
2.442,-0.09,0.02
2.444,-0.105,0.005
2.446,-0.125,-0.01
2.448,-0.185,-0.03
2.45,-0.175,-0.05
2.452,-0.185,-0.07
2.454,-0.205,-0.08
2.456,-0.16,-0.085
2.458,-0.165,-0.09
2.46,-0.18,-0.09
2.462,-0.17,-0.085
2.464,-0.165,-0.08
2.466,-0.165,-0.08
2.468,-0.225,-0.085
2.47,-0.235,-0.09
2.472,-0.215,-0.1
2.474,-0.135,-0.105
2.476,-0.195,-0.115
2.478,-0.25,-0.12
2.48,-0.245,-0.12
2.482,-0.205,-0.12
2.484,-0.18,-0.115
2.486,-0.15,-0.11
2.488,-0.185,-0.105
2.49,-0.255,-0.1
2.492,-0.23,-0.1
2.494,-0.2,-0.1
2.496,-0.145,-0.1
2.498,-0.175,-0.1
2.5,-0.245,-0.105
2.502,-0.205,-0.105
2.504,-0.2,-0.11
2.506,-0.205,-0.11
2.508,-0.195,-0.11
2.51,-0.215,-0.115
2.512,-0.215,-0.12
2.514,-0.21,-0.125
2.516,-0.24,-0.13
2.518,-0.235,-0.135
2.52,-0.22,-0.14
2.522,-0.25,-0.135
2.524,-0.215,-0.135
2.526,-0.23,-0.125
2.528,-0.21,-0.12
2.53,-0.195,-0.11
2.532,-0.22,-0.105
2.534,-0.2,-0.105
2.536,-0.205,-0.11
2.538,-0.225,-0.115
2.54,-0.285,-0.12
2.542,-0.225,-0.125
2.544,-0.17,-0.125
2.546,-0.215,-0.125
2.548,-0.255,-0.12
2.55,-0.195,-0.11
2.552,-0.21,-0.105
2.554,-0.235,-0.09
2.556,-0.19,-0.075
2.558,-0.155,-0.06
2.56,-0.135,-0.03
2.562,-0.09,0.015
2.564,0.085,0.075
2.566,0.09,0.155
2.568,0.14,0.245
2.57,0.28,0.35
2.572,0.355,0.445
2.574,0.415,0.53
2.576,0.505,0.585
2.578,0.55,0.6
2.58,0.52,0.57
2.582,0.505,0.495
2.584,0.29,0.385
2.586,0.13,0.25
2.588,-0.03,0.1
2.59,-0.21,-0.04
2.592,-0.35,-0.165
2.594,-0.465,-0.26
2.596,-0.485,-0.325
2.598,-0.455,-0.36
2.6,-0.44,-0.365
2.602,-0.45,-0.355
2.604,-0.41,-0.325
2.606,-0.335,-0.295
2.608,-0.34,-0.265
2.61,-0.33,-0.235
2.612,-0.315,-0.21
2.614,-0.295,-0.19
2.616,-0.26,-0.17
2.618,-0.27,-0.15
2.62,-0.175,-0.135
2.622,-0.205,-0.12
2.624,-0.2,-0.11
2.626,-0.24,-0.105
2.628,-0.24,-0.1
2.63,-0.215,-0.105
2.632,-0.225,-0.11
2.634,-0.195,-0.115
2.636,-0.15,-0.12
2.638,-0.225,-0.12
2.64,-0.205,-0.125
2.642,-0.205,-0.12
2.644,-0.2,-0.115
2.646,-0.185,-0.11
2.648,-0.17,-0.1
2.65,-0.215,-0.09
2.652,-0.18,-0.085
2.654,-0.19,-0.075
2.656,-0.205,-0.075
2.658,-0.21,-0.07
2.66,-0.19,-0.075
2.662,-0.19,-0.075
2.664,-0.175,-0.08
2.666,-0.18,-0.08
2.668,-0.165,-0.085
2.67,-0.105,-0.085
2.672,-0.2,-0.08
2.674,-0.2,-0.07
2.676,-0.14,-0.065
2.678,-0.18,-0.055
2.68,-0.15,-0.045
2.682,-0.115,-0.04
2.684,-0.115,-0.04
2.686,-0.13,-0.04
2.688,-0.175,-0.045
2.69,-0.165,-0.05
2.692,-0.175,-0.055
2.694,-0.2,-0.06
2.696,-0.205,-0.06
2.698,-0.13,-0.055
2.7,-0.125,-0.05
2.702,-0.135,-0.04
2.704,-0.13,-0.035
2.706,-0.14,-0.025
2.708,-0.115,-0.02
2.71,-0.115,-0.015
2.712,-0.14,-0.015
2.714,-0.12,-0.015
2.716,-0.09,-0.015
2.718,-0.105,-0.015
2.72,-0.125,-0.015
2.722,-0.105,-0.01
2.724,-0.1,-0.01
2.726,-0.075,0.0
2.728,-0.085,0.005
2.73,-0.075,0.015
2.732,-0.065,0.025
2.734,-0.045,0.03
2.736,-0.025,0.035
2.738,-0.09,0.04
2.74,-0.035,0.04
2.742,-0.07,0.045
2.744,-0.06,0.045
2.746,-0.075,0.05
2.748,-0.045,0.055
2.75,-0.055,0.065
2.752,-0.02,0.075
2.754,0.025,0.085
2.756,0.01,0.1
2.758,0.04,0.11
2.76,0.065,0.125
2.762,0.06,0.135
2.764,0.015,0.14
2.766,0.015,0.15
2.768,0.015,0.155
2.77,0.08,0.165
2.772,0.095,0.17
2.774,0.125,0.18
2.776,0.13,0.19
2.778,0.08,0.2
2.78,0.105,0.21
2.782,0.1,0.22
2.784,0.15,0.225
2.786,0.13,0.23
2.788,0.155,0.23
2.79,0.11,0.235
2.792,0.14,0.235
2.794,0.145,0.235
2.796,0.13,0.24
2.798,0.14,0.24
2.8,0.115,0.245
2.802,0.1,0.245
2.804,0.16,0.24
2.806,0.18,0.235
2.808,0.16,0.23
2.81,0.12,0.22
2.812,0.07,0.205
2.814,0.055,0.195
2.816,0.075,0.185
2.818,0.09,0.175
2.82,0.045,0.165
2.822,0.055,0.155
2.824,0.045,0.145
2.826,0.015,0.13
2.828,0.02,0.115
2.83,0.0,0.1
2.832,-0.055,0.085
2.834,-0.02,0.07
2.836,-0.035,0.055
2.838,-0.07,0.045
2.84,-0.125,0.04
2.842,-0.07,0.035
2.844,-0.055,0.03
2.846,-0.045,0.025
2.848,-0.065,0.02
2.85,-0.06,0.01
2.852,-0.06,-0.005
2.854,-0.17,-0.015
2.856,-0.145,-0.03
2.858,-0.15,-0.04
2.86,-0.19,-0.045
2.862,-0.14,-0.045
2.864,-0.16,-0.04
2.866,-0.115,-0.035
2.868,-0.085,-0.025
2.87,-0.095,-0.02
2.872,-0.12,-0.015
2.874,-0.11,-0.01
2.876,-0.105,-0.015
2.878,-0.125,-0.02
2.88,-0.12,-0.03
2.882,-0.17,-0.04
2.884,-0.15,-0.05
2.886,-0.12,-0.055
2.888,-0.165,-0.06
2.89,-0.15,-0.065
2.892,-0.16,-0.065
2.894,-0.19,-0.06
2.896,-0.16,-0.06
2.898,-0.14,-0.055
2.9,-0.16,-0.055
2.902,-0.145,-0.055
2.904,-0.165,-0.05
2.906,-0.165,-0.045
2.908,-0.18,-0.045
2.91,-0.115,-0.04
2.912,-0.14,-0.035
2.914,-0.13,-0.03
2.916,-0.065,-0.025
2.918,-0.13,-0.025
2.92,-0.135,-0.025
2.922,-0.12,-0.025
2.924,-0.11,-0.025
2.926,-0.145,-0.03
2.928,-0.16,-0.035
2.93,-0.13,-0.035
2.932,-0.125,-0.04
2.934,-0.155,-0.04
2.936,-0.13,-0.04
2.938,-0.07,-0.04
2.94,-0.12,-0.04
2.942,-0.15,-0.04
2.944,-0.22,-0.035
2.946,-0.16,-0.035
2.948,-0.14,-0.03
2.95,-0.12,-0.03
2.952,-0.105,-0.03
2.954,-0.11,-0.025
2.956,-0.16,-0.025
2.958,-0.14,-0.025
2.96,-0.14,-0.025
2.962,-0.16,-0.03
2.964,-0.115,-0.03
2.966,-0.1,-0.025
2.968,-0.08,-0.025
2.97,-0.085,-0.015
2.972,-0.12,-0.01
2.974,-0.115,0.0
2.976,-0.135,0.01
2.978,-0.075,0.015
2.98,-0.1,0.02
2.982,-0.1,0.025
2.984,-0.095,0.02
2.986,-0.1,0.015
2.988,-0.085,0.01
2.99,-0.05,0.005
2.992,-0.025,0.0
2.994,-0.075,0.005
2.996,-0.135,0.01
2.998,-0.13,0.015
3.0,-0.06,0.025
3.002,-0.045,0.035
3.004,-0.07,0.04
3.006,-0.04,0.045
3.008,0.015,0.04
3.01,-0.06,0.035
3.012,-0.105,0.025
3.014,-0.105,0.02
3.016,-0.08,0.01
3.018,-0.055,0.01
3.02,-0.06,0.01
3.022,-0.045,0.015
3.024,-0.04,0.02
3.026,-0.08,0.025
3.028,-0.085,0.03
3.03,-0.09,0.03
3.032,-0.035,0.03
3.034,-0.03,0.02
3.036,-0.055,0.01
3.038,-0.125,0.0
3.04,-0.15,-0.015
3.042,-0.175,-0.025
3.044,-0.16,-0.04
3.046,-0.19,-0.05
3.048,-0.18,-0.06
3.05,-0.18,-0.065
3.052,-0.145,-0.07
3.054,-0.095,-0.07
3.056,-0.095,-0.07
3.058,-0.155,-0.065
3.06,-0.155,-0.06
3.062,-0.18,-0.06
3.064,-0.18,-0.06
3.066,-0.18,-0.06
3.068,-0.18,-0.065
3.07,-0.21,-0.07
3.072,-0.17,-0.08
3.074,-0.18,-0.085
3.076,-0.145,-0.095
3.078,-0.12,-0.1
3.08,-0.21,-0.1
3.082,-0.22,-0.1
3.084,-0.18,-0.095
3.086,-0.19,-0.09
3.088,-0.175,-0.09
3.09,-0.15,-0.085
3.092,-0.125,-0.085
3.094,-0.2,-0.085
3.096,-0.215,-0.085
3.098,-0.23,-0.09
3.1,-0.2,-0.095
3.102,-0.175,-0.095
3.104,-0.225,-0.1
3.106,-0.2,-0.1
3.108,-0.155,-0.1
3.11,-0.145,-0.1
3.112,-0.125,-0.1
3.114,-0.165,-0.095
3.116,-0.2,-0.095
3.118,-0.215,-0.09
3.12,-0.225,-0.085
3.122,-0.175,-0.08
3.124,-0.17,-0.075
3.126,-0.16,-0.07
3.128,-0.155,-0.065
3.13,-0.155,-0.065
3.132,-0.15,-0.065
3.134,-0.155,-0.07
3.136,-0.19,-0.075
3.138,-0.195,-0.08
3.14,-0.21,-0.08
3.142,-0.21,-0.08
3.144,-0.175,-0.075
3.146,-0.145,-0.065
3.148,-0.115,-0.05
3.15,-0.08,-0.03
3.152,-0.095,-0.005
3.154,-0.065,0.025
3.156,-0.025,0.065
3.158,-0.02,0.115
3.16,0.105,0.175
3.162,0.14,0.245
3.164,0.21,0.32
3.166,0.35,0.4
3.168,0.41,0.47
3.17,0.45,0.525
3.172,0.565,0.55
3.174,0.535,0.535
3.176,0.425,0.485
3.178,0.295,0.4
3.18,0.145,0.28
3.182,-0.01,0.145
3.184,-0.16,0.01
3.186,-0.315,-0.115
3.188,-0.41,-0.21
3.19,-0.385,-0.275
3.192,-0.335,-0.305
3.194,-0.31,-0.3
3.196,-0.32,-0.275
3.198,-0.305,-0.235
3.2,-0.295,-0.19
3.202,-0.26,-0.15
3.204,-0.225,-0.125
3.206,-0.235,-0.11
3.208,-0.21,-0.1
3.21,-0.22,-0.1
3.212,-0.17,-0.105
3.214,-0.165,-0.105
3.216,-0.185,-0.1
3.218,-0.22,-0.095
3.22,-0.205,-0.09
3.222,-0.185,-0.08
3.224,-0.165,-0.075
3.226,-0.16,-0.075
3.228,-0.17,-0.07
3.23,-0.2,-0.07
3.232,-0.18,-0.07
3.234,-0.125,-0.07
3.236,-0.115,-0.065
3.238,-0.15,-0.06
3.24,-0.175,-0.055
3.242,-0.22,-0.05
3.244,-0.135,-0.045
3.246,-0.165,-0.05
3.248,-0.115,-0.055
3.25,-0.165,-0.06
3.252,-0.165,-0.07
3.254,-0.16,-0.075
3.256,-0.18,-0.075
3.258,-0.175,-0.075
3.26,-0.18,-0.07
3.262,-0.115,-0.065
3.264,-0.12,-0.055
3.266,-0.16,-0.05
3.268,-0.165,-0.045
3.27,-0.15,-0.04
3.272,-0.145,-0.04
3.274,-0.115,-0.045
3.276,-0.13,-0.045
3.278,-0.19,-0.045
3.28,-0.095,-0.045
3.282,-0.155,-0.04
3.284,-0.18,-0.035
3.286,-0.13,-0.03
3.288,-0.12,-0.025
3.29,-0.135,-0.02
3.292,-0.11,-0.02
3.294,-0.1,-0.02
3.296,-0.13,-0.02
3.298,-0.145,-0.02
3.3,-0.125,-0.025
3.302,-0.13,-0.025
3.304,-0.125,-0.03
3.306,-0.11,-0.025
3.308,-0.12,-0.025
3.31,-0.07,-0.02
3.312,-0.1,-0.015
3.314,-0.14,-0.01
3.316,-0.15,0.0
3.318,-0.055,0.01
3.32,-0.1,0.02
3.322,-0.03,0.025
3.324,-0.055,0.03
3.326,-0.1,0.035
3.328,-0.045,0.035
3.33,-0.11,0.035
3.332,-0.015,0.03
3.334,-0.07,0.03
3.336,-0.07,0.03
3.338,-0.04,0.035
3.34,-0.055,0.04
3.342,-0.045,0.055
3.344,-0.035,0.065
3.346,0.015,0.085
3.348,0.005,0.1
3.35,0.02,0.11
3.352,0.07,0.12
3.354,0.03,0.125
3.356,0.025,0.125
3.358,0.04,0.13
3.36,0.055,0.13
3.362,0.015,0.135
3.364,0.025,0.145
3.366,0.075,0.155
3.368,0.18,0.17
3.37,0.095,0.185
3.372,0.06,0.2
3.374,0.095,0.215
3.376,0.125,0.225
3.378,0.11,0.225
3.38,0.115,0.23
3.382,0.13,0.225
3.384,0.185,0.225
3.386,0.16,0.22
3.388,0.125,0.215
3.39,0.085,0.215
3.392,0.08,0.215
3.394,0.07,0.215
3.396,0.12,0.215
3.398,0.15,0.21
3.4,0.13,0.205
3.402,0.105,0.2
3.404,0.11,0.19
3.406,0.135,0.18
3.408,0.125,0.17
3.41,0.035,0.155
3.412,-0.015,0.145
3.414,0.03,0.13
3.416,0.035,0.115
3.418,-0.015,0.1
3.42,-0.045,0.09
3.422,-0.03,0.08
3.424,-0.04,0.07
3.426,-0.02,0.065
3.428,-0.035,0.06
3.43,-0.02,0.055
3.432,-0.035,0.055
3.434,-0.03,0.05
3.436,-0.06,0.045
3.438,-0.08,0.035
3.44,-0.1,0.025
3.442,-0.13,0.01
3.444,-0.145,-0.005
3.446,-0.115,-0.02
3.448,-0.115,-0.035
3.45,-0.175,-0.05
3.452,-0.09,-0.055
3.454,-0.08,-0.06
3.456,-0.19,-0.06
3.458,-0.165,-0.06
3.46,-0.15,-0.05
3.462,-0.13,-0.045
3.464,-0.085,-0.035
3.466,-0.135,-0.03
3.468,-0.145,-0.03
3.47,-0.135,-0.035
3.472,-0.145,-0.04
3.474,-0.17,-0.05
3.476,-0.165,-0.055
3.478,-0.13,-0.065
3.48,-0.15,-0.065
3.482,-0.13,-0.065
3.484,-0.12,-0.06
3.486,-0.13,-0.055
3.488,-0.19,-0.045
3.49,-0.205,-0.04
3.492,-0.1,-0.04
3.494,-0.12,-0.04
3.496,-0.135,-0.045
3.498,-0.19,-0.055
3.5,-0.165,-0.06
3.502,-0.145,-0.065
3.504,-0.145,-0.07
3.506,-0.145,-0.065
3.508,-0.105,-0.06
3.51,-0.13,-0.05
3.512,-0.145,-0.04
3.514,-0.13,-0.035
3.516,-0.16,-0.035
3.518,-0.17,-0.04
3.52,-0.14,-0.045
3.522,-0.165,-0.05
3.524,-0.16,-0.06
3.526,-0.14,-0.065
3.528,-0.12,-0.07
3.53,-0.135,-0.07
3.532,-0.135,-0.065
3.534,-0.175,-0.06
3.536,-0.165,-0.06
3.538,-0.23,-0.055
3.54,-0.155,-0.055
3.542,-0.13,-0.06
3.544,-0.075,-0.06
3.546,-0.15,-0.055
3.548,-0.095,-0.05
3.55,-0.11,-0.045
3.552,-0.115,-0.03
3.554,-0.145,-0.015
3.556,-0.115,-0.005
3.558,-0.105,0.01
3.56,-0.1,0.015
3.562,-0.055,0.015
3.564,-0.065,0.01
3.566,-0.08,0.005
3.568,-0.06,-0.005
3.57,-0.11,-0.015
3.572,-0.155,-0.02
3.574,-0.225,-0.02
3.576,-0.135,-0.015
3.578,-0.055,-0.005
3.58,-0.07,0.005
3.582,-0.055,0.015
3.584,-0.075,0.025
3.586,-0.045,0.035
3.588,-0.085,0.04
3.59,-0.115,0.04
3.592,-0.035,0.04
3.594,-0.005,0.035
3.596,-0.09,0.035
3.598,-0.055,0.03
3.6,-0.025,0.025
3.602,-0.04,0.02
3.604,-0.105,0.015
3.606,-0.085,0.01
3.608,-0.125,0.0
3.61,-0.125,-0.01
3.612,-0.12,-0.02
3.614,-0.13,-0.025
3.616,-0.17,-0.035
3.618,-0.125,-0.04
3.62,-0.125,-0.05
3.622,-0.15,-0.055
3.624,-0.185,-0.06
3.626,-0.145,-0.065
3.628,-0.155,-0.07
3.63,-0.15,-0.075
3.632,-0.235,-0.08
3.634,-0.16,-0.085
3.636,-0.175,-0.085
3.638,-0.19,-0.085
3.64,-0.22,-0.08
3.642,-0.155,-0.075
3.644,-0.115,-0.075
3.646,-0.155,-0.07
3.648,-0.195,-0.07
3.65,-0.21,-0.075
3.652,-0.23,-0.075
3.654,-0.175,-0.08
3.656,-0.1,-0.08
3.658,-0.165,-0.08
3.66,-0.15,-0.08
3.662,-0.14,-0.08
3.664,-0.165,-0.08
3.666,-0.22,-0.08
3.668,-0.195,-0.085
3.67,-0.185,-0.09
3.672,-0.185,-0.105
3.674,-0.23,-0.115
3.676,-0.19,-0.13
3.678,-0.26,-0.14
3.68,-0.24,-0.145
3.682,-0.225,-0.14
3.684,-0.185,-0.135
3.686,-0.18,-0.12
3.688,-0.16,-0.105
3.69,-0.11,-0.09
3.692,-0.16,-0.075
3.694,-0.215,-0.065
3.696,-0.225,-0.065
3.698,-0.18,-0.065
3.7,-0.175,-0.075
3.702,-0.19,-0.085
3.704,-0.14,-0.095
3.706,-0.14,-0.1
3.708,-0.185,-0.11
3.71,-0.2,-0.115
3.712,-0.22,-0.115
3.714,-0.25,-0.12
3.716,-0.23,-0.12
3.718,-0.215,-0.115
3.72,-0.235,-0.11
3.722,-0.245,-0.095
3.724,-0.185,-0.08
3.726,-0.1,-0.055
3.728,-0.025,-0.02
3.73,-0.025,0.025
3.732,0.01,0.075
3.734,0.025,0.135
3.736,0.13,0.205
3.738,0.15,0.275
3.74,0.32,0.345
3.742,0.275,0.41
3.744,0.365,0.465
3.746,0.45,0.505
3.748,0.495,0.525
3.75,0.515,0.515
3.752,0.445,0.475
3.754,0.365,0.41
3.756,0.22,0.315
3.758,0.03,0.2
3.76,-0.085,0.08
3.762,-0.22,-0.04
3.764,-0.325,-0.15
3.766,-0.36,-0.235
3.768,-0.4,-0.295
3.77,-0.395,-0.32
3.772,-0.355,-0.32
3.774,-0.355,-0.295
3.776,-0.335,-0.255
3.778,-0.315,-0.21
3.78,-0.235,-0.165
3.782,-0.255,-0.13
3.784,-0.205,-0.11
3.786,-0.2,-0.095
3.788,-0.2,-0.095
3.79,-0.155,-0.1
3.792,-0.2,-0.105
3.794,-0.225,-0.105
3.796,-0.23,-0.105
3.798,-0.185,-0.095
3.8,-0.145,-0.085
3.802,-0.145,-0.07
3.804,-0.185,-0.06
3.806,-0.125,-0.05
3.808,-0.095,-0.045
3.81,-0.155,-0.045
3.812,-0.155,-0.05
3.814,-0.18,-0.055
3.816,-0.165,-0.065
3.818,-0.17,-0.075
3.82,-0.15,-0.085
3.822,-0.175,-0.09
3.824,-0.17,-0.09
3.826,-0.155,-0.09
3.828,-0.185,-0.09
3.83,-0.19,-0.085
3.832,-0.16,-0.08
3.834,-0.115,-0.075
3.836,-0.1,-0.07
3.838,-0.17,-0.065
3.84,-0.16,-0.06
3.842,-0.155,-0.055
3.844,-0.16,-0.055
3.846,-0.17,-0.06
3.848,-0.16,-0.06
3.85,-0.125,-0.065
3.852,-0.145,-0.065
3.854,-0.16,-0.065
3.856,-0.15,-0.065
3.858,-0.135,-0.065
3.86,-0.13,-0.06
3.862,-0.135,-0.05
3.864,-0.16,-0.045
3.866,-0.145,-0.035
3.868,-0.13,-0.035
3.87,-0.09,-0.03
3.872,-0.09,-0.03
3.874,-0.11,-0.035
3.876,-0.11,-0.04
3.878,-0.2,-0.04
3.88,-0.145,-0.04
3.882,-0.08,-0.035
3.884,-0.11,-0.025
3.886,-0.15,-0.015
3.888,-0.075,-0.005
3.89,-0.07,0.005
3.892,-0.065,0.01
3.894,-0.05,0.015
3.896,-0.075,0.01
3.898,-0.095,0.005
3.9,-0.105,-0.005
3.902,-0.13,-0.01
3.904,-0.11,-0.02
3.906,-0.135,-0.02
3.908,-0.125,-0.015
3.91,-0.045,-0.005
3.912,-0.01,0.01
3.914,-0.03,0.025
3.916,-0.05,0.045
3.918,-0.015,0.065
3.92,0.0,0.08
3.922,-0.005,0.095
3.924,-0.005,0.105
3.926,0.045,0.11
3.928,0.02,0.115
3.93,0.075,0.12
3.932,0.02,0.125
3.934,0.005,0.13
3.936,0.05,0.13
3.938,0.02,0.14
3.94,0.025,0.145
3.942,0.13,0.15
3.944,0.095,0.16
3.946,0.095,0.165
3.948,0.11,0.175
3.95,0.09,0.185
3.952,0.06,0.195
3.954,0.075,0.21
3.956,0.16,0.22
3.958,0.195,0.225
3.96,0.16,0.23
3.962,0.095,0.235
3.964,0.15,0.23
3.966,0.17,0.225
3.968,0.185,0.215
3.97,0.15,0.205
3.972,0.055,0.195
3.974,0.065,0.185
3.976,0.06,0.175
3.978,0.115,0.165
3.98,0.075,0.16
3.982,0.065,0.15
3.984,0.075,0.145
3.986,0.075,0.135
3.988,0.02,0.13
3.99,0.015,0.12
3.992,0.07,0.11
3.994,0.04,0.1
3.996,-0.025,0.09
3.998,-0.06,0.08
4.0,-0.085,0.07
4.002,-0.065,0.06
4.004,-0.05,0.05
4.006,-0.03,0.04
4.008,-0.03,0.025
4.01,-0.085,0.015
4.012,-0.085,0.005
4.014,-0.07,-0.01
4.016,-0.06,-0.02
4.018,-0.135,-0.03
4.02,-0.12,-0.035
4.022,-0.18,-0.04
4.024,-0.1,-0.045
4.026,-0.16,-0.05
4.028,-0.145,-0.05
4.03,-0.095,-0.05
4.032,-0.15,-0.05
4.034,-0.15,-0.05
4.036,-0.135,-0.05
4.038,-0.135,-0.045
4.04,-0.075,-0.04
4.042,-0.065,-0.04
4.044,-0.14,-0.035
4.046,-0.125,-0.03
4.048,-0.105,-0.025
4.05,-0.12,-0.025
4.052,-0.145,-0.025
4.054,-0.16,-0.025
4.056,-0.115,-0.03
4.058,-0.11,-0.03
4.06,-0.125,-0.035
4.062,-0.145,-0.04
4.064,-0.14,-0.04
4.066,-0.155,-0.045
4.068,-0.175,-0.05
4.07,-0.2,-0.055
4.072,-0.1,-0.06
4.074,-0.125,-0.06
4.076,-0.17,-0.06
4.078,-0.18,-0.06
4.08,-0.15,-0.055
4.082,-0.115,-0.05
4.084,-0.1,-0.05
4.086,-0.085,-0.045
4.088,-0.1,-0.05
4.09,-0.09,-0.055
4.092,-0.18,-0.06
4.094,-0.2,-0.07
4.096,-0.185,-0.08
4.098,-0.235,-0.09
4.1,-0.185,-0.095
4.102,-0.165,-0.095
4.104,-0.11,-0.09
4.106,-0.125,-0.075
4.108,-0.14,-0.065
4.11,-0.115,-0.05
4.112,-0.17,-0.035
4.114,-0.14,-0.025
4.116,-0.115,-0.02
4.118,-0.08,-0.02
4.12,-0.08,-0.02
4.122,-0.09,-0.025
4.124,-0.09,-0.025
4.126,-0.09,-0.02
4.128,-0.09,-0.02
4.13,-0.12,-0.01
