time_sec,ECG_II,ECG_II_filtered
2.16,-0.01,-0.02
2.162,0.01,-0.02
2.164,0.02,-0.025
2.166,0.05,-0.03
2.168,0.02,-0.035
2.17,-0.005,-0.04
2.172,0.015,-0.04
2.174,0.04,-0.04
2.176,0.035,-0.04
2.178,0.055,-0.04
2.18,0.02,-0.035
2.182,-0.005,-0.035
2.184,0.0,-0.035
2.186,0.005,-0.03
2.188,-0.015,-0.025
2.19,0.04,-0.02
2.192,0.07,-0.015
2.194,0.07,-0.01
2.196,0.06,0.0
2.198,0.07,0.01
2.2,0.075,0.015
2.202,0.075,0.02
2.204,0.07,0.025
2.206,0.085,0.025
2.208,0.055,0.025
2.21,0.04,0.02
2.212,0.035,0.02
2.214,0.075,0.015
2.216,0.06,0.01
2.218,0.06,0.005
2.22,0.045,0.0
2.222,0.015,-0.01
2.224,0.025,-0.02
2.226,0.01,-0.03
2.228,0.005,-0.04
2.23,-0.005,-0.045
2.232,0.005,-0.05
2.234,-0.035,-0.055
2.236,0.005,-0.05
2.238,0.045,-0.045
2.24,0.055,-0.035
2.242,0.055,-0.025
2.244,0.035,-0.015
2.246,0.02,-0.01
2.248,0.035,-0.01
2.25,0.03,-0.01
2.252,0.015,-0.02
2.254,-0.015,-0.03
2.256,-0.03,-0.035
2.258,-0.025,-0.045
2.26,0.04,-0.05
2.262,0.065,-0.045
2.264,0.005,-0.045
2.266,0.0,-0.035
2.268,0.065,-0.03
2.27,0.025,-0.02
2.272,-0.04,-0.015
2.274,0.025,-0.015
2.276,0.02,-0.015
2.278,0.01,-0.015
2.28,0.02,-0.02
2.282,0.04,-0.025
2.284,0.015,-0.03
2.286,0.005,-0.03
2.288,0.02,-0.035
2.29,0.01,-0.035
2.292,0.0,-0.035
2.294,-0.01,-0.04
2.296,-0.005,-0.04
2.298,-0.005,-0.04
2.3,0.005,-0.04
2.302,0.0,-0.04
2.304,0.035,-0.04
2.306,0.03,-0.035
2.308,0.03,-0.03
2.31,0.045,-0.03
2.312,0.03,-0.025
2.314,-0.005,-0.02
2.316,-0.03,-0.01
2.318,0.05,0.005
2.32,0.095,0.03
2.322,0.17,0.07
2.324,0.205,0.125
2.326,0.28,0.195
2.328,0.34,0.27
2.33,0.39,0.34
2.332,0.53,0.405
2.334,0.58,0.45
2.336,0.55,0.465
2.338,0.505,0.45
2.34,0.46,0.405
2.342,0.34,0.33
2.344,0.23,0.24
2.346,0.14,0.145
2.348,0.115,0.055
2.35,0.06,-0.02
2.352,-0.03,-0.08
2.354,-0.12,-0.125
2.356,-0.145,-0.15
2.358,-0.115,-0.165
2.36,-0.135,-0.175
2.362,-0.175,-0.18
2.364,-0.16,-0.185
2.366,-0.145,-0.19
2.368,-0.105,-0.195
2.37,-0.155,-0.19
2.372,-0.135,-0.185
2.374,-0.085,-0.17
2.376,-0.055,-0.145
2.378,-0.03,-0.12
2.38,0.0,-0.095
2.382,0.015,-0.075
2.384,-0.015,-0.055
2.386,-0.015,-0.05
2.388,0.005,-0.045
2.39,0.02,-0.045
2.392,0.01,-0.05
2.394,0.02,-0.05
2.396,0.01,-0.05
2.398,0.025,-0.045
2.4,0.015,-0.04
2.402,0.01,-0.03
2.404,0.045,-0.025
2.406,0.03,-0.025
2.408,0.015,-0.02
2.41,0.01,-0.025
2.412,0.0,-0.03
2.414,0.0,-0.03
2.416,0.03,-0.035
2.418,0.04,-0.035
2.42,0.04,-0.03
2.422,0.04,-0.025
2.424,0.065,-0.02
2.426,0.045,-0.015
2.428,0.025,-0.01
2.43,0.025,-0.01
2.432,0.035,-0.01
2.434,0.045,-0.01
2.436,0.03,-0.015
2.438,0.015,-0.02
2.44,0.025,-0.02
2.442,0.03,-0.02
2.444,0.025,-0.02
2.446,0.06,-0.02
2.448,0.065,-0.02
2.45,0.04,-0.02
2.452,0.045,-0.015
2.454,0.05,-0.015
2.456,0.06,-0.015
2.458,0.055,-0.015
2.46,0.035,-0.015
2.462,0.035,-0.02
2.464,-0.005,-0.025
2.466,-0.015,-0.03
2.468,0.005,-0.03
2.47,0.04,-0.035
2.472,0.05,-0.035
2.474,0.05,-0.03
2.476,0.045,-0.025
2.478,0.045,-0.015
2.48,0.08,0.0
2.482,0.105,0.015
2.484,0.11,0.025
2.486,0.06,0.035
2.488,0.105,0.04
2.49,0.1,0.045
2.492,0.065,0.045
2.494,0.045,0.04
2.496,0.045,0.035
2.498,0.085,0.035
2.5,0.17,0.035
2.502,0.135,0.04
2.504,0.08,0.045
2.506,0.12,0.055
2.508,0.16,0.065
2.51,0.12,0.07
2.512,0.095,0.08
2.514,0.105,0.08
2.516,0.1,0.085
2.518,0.165,0.085
2.52,0.18,0.09
2.522,0.135,0.09
2.524,0.16,0.095
2.526,0.2,0.105
2.528,0.185,0.11
2.53,0.175,0.115
2.532,0.185,0.125
2.534,0.205,0.125
2.536,0.205,0.13
2.538,0.21,0.13
2.54,0.235,0.13
2.542,0.195,0.13
2.544,0.19,0.135
2.546,0.2,0.135
2.548,0.19,0.14
2.55,0.225,0.145
2.552,0.215,0.15
2.554,0.225,0.155
2.556,0.215,0.16
2.558,0.22,0.16
2.56,0.26,0.155
2.562,0.21,0.155
2.564,0.16,0.15
2.566,0.18,0.145
2.568,0.215,0.14
2.57,0.21,0.135
2.572,0.19,0.13
2.574,0.19,0.125
2.576,0.205,0.115
2.578,0.17,0.105
2.58,0.12,0.09
2.582,0.095,0.075
2.584,0.095,0.06
2.586,0.095,0.04
2.588,0.075,0.025
2.59,0.05,0.015
2.592,0.045,0.005
2.594,0.05,-0.005
2.596,0.05,-0.01
2.598,0.065,-0.015
2.6,0.08,-0.02
2.602,0.045,-0.02
2.604,0.025,-0.025
2.606,0.025,-0.03
2.608,0.035,-0.03
2.61,0.005,-0.035
2.612,0.02,-0.04
2.614,0.0,-0.04
2.616,0.03,-0.04
2.618,0.03,-0.045
2.62,0.035,-0.045
2.622,0.03,-0.045
2.624,0.0,-0.045
2.626,0.005,-0.045
2.628,0.01,-0.045
2.63,0.015,-0.045
2.632,0.005,-0.05
2.634,-0.025,-0.055
2.636,-0.035,-0.055
2.638,-0.005,-0.06
2.64,0.005,-0.06
2.642,0.02,-0.06
2.644,0.03,-0.06
2.646,0.0,-0.06
2.648,-0.01,-0.055
2.65,0.015,-0.05
2.652,0.04,-0.05
2.654,0.025,-0.045
2.656,0.0,-0.045
2.658,-0.02,-0.045
2.66,0.005,-0.045
2.662,0.0,-0.045
2.664,-0.005,-0.05
2.666,0.025,-0.05
2.668,0.02,-0.05
2.67,0.0,-0.05
2.672,0.03,-0.05
2.674,0.04,-0.05
2.676,0.005,-0.05
2.678,0.025,-0.05
2.68,0.02,-0.055
2.682,0.005,-0.055
2.684,0.005,-0.055
2.686,0.0,-0.06
2.688,-0.02,-0.06
2.69,-0.01,-0.06
2.692,-0.02,-0.06
2.694,-0.02,-0.06
2.696,-0.02,-0.055
2.698,0.02,-0.055
2.7,0.03,-0.055
2.702,0.025,-0.055
2.704,-0.03,-0.06
2.706,-0.025,-0.06
2.708,0.015,-0.06
2.71,0.035,-0.06
2.712,0.02,-0.06
2.714,0.035,-0.055
2.716,0.04,-0.05
2.718,0.01,-0.045
2.72,-0.015,-0.04
2.722,0.025,-0.035
2.724,0.03,-0.03
2.726,0.01,-0.03
2.728,0.02,-0.03
2.73,0.02,-0.035
2.732,0.025,-0.04
2.734,0.025,-0.045
2.736,0.01,-0.05
2.738,0.015,-0.055
2.74,0.025,-0.055
2.742,0.04,-0.055
2.744,0.05,-0.05
2.746,0.035,-0.05
2.748,0.03,-0.045
2.75,0.03,-0.04
2.752,0.025,-0.035
2.754,0.015,-0.035
2.756,0.025,-0.03
2.758,0.03,-0.035
2.76,0.02,-0.035
2.762,0.015,-0.035
2.764,0.005,-0.035
2.766,-0.005,-0.04
2.768,-0.01,-0.04
2.77,-0.01,-0.04
2.772,0.0,-0.045
2.774,0.05,-0.045
2.776,0.035,-0.05
2.778,0.015,-0.05
2.78,0.005,-0.055
2.782,-0.005,-0.06
2.784,0.02,-0.06
2.786,0.03,-0.065
2.788,0.0,-0.065
2.79,0.005,-0.06
2.792,0.015,-0.06
2.794,0.01,-0.06
2.796,0.04,-0.06
2.798,0.015,-0.06
2.8,-0.015,-0.065
2.802,-0.07,-0.065
2.804,-0.05,-0.07
2.806,-0.045,-0.075
2.808,0.035,-0.07
2.81,0.07,-0.065
2.812,0.035,-0.055
2.814,0.05,-0.045
2.816,0.08,-0.03
2.818,0.065,-0.02
2.82,0.05,-0.01
2.822,0.065,-0.005
2.824,0.05,-0.01
2.826,0.005,-0.015
2.828,-0.01,-0.025
2.83,0.035,-0.035
2.832,0.07,-0.045
2.834,0.01,-0.045
2.836,0.055,-0.04
2.838,0.085,-0.035
2.84,0.045,-0.02
2.842,0.065,-0.01
2.844,0.095,0.0
2.846,0.05,0.0
2.848,0.015,0.0
2.85,0.01,-0.005
2.852,0.02,-0.015
2.854,0.02,-0.03
2.856,0.005,-0.04
2.858,0.02,-0.045
2.86,0.005,-0.045
2.862,0.07,-0.045
2.864,0.055,-0.045
2.866,0.045,-0.04
2.868,0.015,-0.035
2.87,-0.01,-0.035
2.872,0.0,-0.04
2.874,0.02,-0.045
2.876,0.04,-0.05
2.878,0.0,-0.055
2.88,0.02,-0.06
2.882,0.05,-0.06
2.884,0.02,-0.055
2.886,0.035,-0.05
2.888,0.03,-0.04
2.89,0.055,-0.035
2.892,0.03,-0.025
2.894,0.045,-0.025
2.896,0.045,-0.025
2.898,0.03,-0.025
2.9,0.005,-0.035
2.902,0.015,-0.04
2.904,0.005,-0.05
2.906,0.01,-0.055
2.908,0.02,-0.055
2.91,-0.025,-0.055
2.912,0.005,-0.055
2.914,0.06,-0.045
2.916,0.05,-0.04
2.918,0.03,-0.035
2.92,0.025,-0.03
2.922,0.065,-0.025
2.924,0.085,-0.02
2.926,0.07,-0.02
2.928,0.035,-0.025
2.93,-0.01,-0.03
2.932,0.005,-0.035
2.934,0.04,-0.045
2.936,0.02,-0.05
2.938,0.035,-0.055
2.94,0.04,-0.06
2.942,0.035,-0.06
2.944,-0.005,-0.055
2.946,0.02,-0.035
2.948,0.05,0.0
2.95,0.095,0.045
2.952,0.18,0.105
2.954,0.295,0.175
2.956,0.38,0.25
2.958,0.415,0.33
2.96,0.51,0.4
2.962,0.57,0.45
2.964,0.615,0.48
2.966,0.565,0.485
2.968,0.54,0.46
2.97,0.46,0.41
2.972,0.35,0.34
2.974,0.255,0.26
2.976,0.185,0.17
2.978,0.195,0.09
2.98,0.12,0.015
2.982,0.045,-0.05
2.984,-0.045,-0.095
2.986,-0.12,-0.125
2.988,-0.11,-0.145
2.99,-0.105,-0.155
2.992,-0.1,-0.16
2.994,-0.06,-0.16
2.996,-0.065,-0.16
2.998,-0.085,-0.155
3.0,-0.07,-0.15
3.002,-0.065,-0.14
3.004,-0.045,-0.13
3.006,-0.015,-0.115
3.008,-0.045,-0.1
3.01,0.0,-0.085
3.012,0.035,-0.07
3.014,0.025,-0.06
3.016,0.0,-0.05
3.018,-0.03,-0.045
3.02,-0.025,-0.04
3.022,0.055,-0.035
3.024,0.085,-0.035
3.026,0.095,-0.03
3.028,0.1,-0.02
3.03,0.095,-0.015
3.032,0.09,-0.01
3.034,0.07,-0.005
3.036,0.06,0.0
3.038,0.08,0.0
3.04,0.075,0.0
3.042,0.04,0.0
3.044,0.05,-0.005
3.046,0.08,-0.005
3.048,0.08,-0.01
3.05,0.075,-0.01
3.052,0.07,-0.01
3.054,0.055,-0.01
3.056,0.06,-0.01
3.058,0.09,-0.01
3.06,0.07,-0.005
3.062,0.07,-0.005
3.064,0.085,-0.005
3.066,0.07,0.0
3.068,0.05,0.0
3.07,0.075,0.005
3.072,0.115,0.01
3.074,0.075,0.01
3.076,0.065,0.005
3.078,0.08,0.005
3.08,0.095,0.0
3.082,0.06,-0.005
3.084,0.055,-0.01
3.086,0.065,-0.015
3.088,0.07,-0.015
3.09,0.09,-0.01
3.092,0.095,-0.005
3.094,0.08,0.005
3.096,0.1,0.01
3.098,0.115,0.015
3.1,0.085,0.015
3.102,0.06,0.015
3.104,0.075,0.015
3.106,0.065,0.01
3.108,0.03,0.01
3.11,0.035,0.01
3.112,0.11,0.01
3.114,0.155,0.015
3.116,0.13,0.025
3.118,0.12,0.035
3.12,0.12,0.045
3.122,0.125,0.055
3.124,0.115,0.06
3.126,0.1,0.06
3.128,0.105,0.06
3.13,0.155,0.06
3.132,0.155,0.055
3.134,0.135,0.055
3.136,0.115,0.06
3.138,0.12,0.06
3.14,0.155,0.07
3.142,0.19,0.075
3.144,0.2,0.085
3.146,0.18,0.095
3.148,0.175,0.105
3.15,0.19,0.11
3.152,0.18,0.115
3.154,0.195,0.12
3.156,0.19,0.125
3.158,0.175,0.13
3.16,0.205,0.135
3.162,0.225,0.14
3.164,0.235,0.145
3.166,0.265,0.155
3.168,0.235,0.16
3.17,0.22,0.165
3.172,0.24,0.165
3.174,0.245,0.17
3.176,0.23,0.17
3.178,0.245,0.175
3.18,0.255,0.175
3.182,0.27,0.17
3.184,0.235,0.17
3.186,0.23,0.165
3.188,0.24,0.16
3.19,0.21,0.155
3.192,0.195,0.145
3.194,0.21,0.135
3.196,0.225,0.13
3.198,0.185,0.125
3.2,0.215,0.12
3.202,0.235,0.12
3.204,0.205,0.12
3.206,0.215,0.12
3.208,0.18,0.12
3.21,0.195,0.12
3.212,0.155,0.115
3.214,0.13,0.105
3.216,0.135,0.095
3.218,0.155,0.08
3.22,0.155,0.06
3.222,0.125,0.045
3.224,0.1,0.03
3.226,0.105,0.015
3.228,0.1,0.005
3.23,0.095,0.0
3.232,0.07,-0.005
3.234,0.025,-0.005
3.236,0.055,-0.005
3.238,0.05,0.0
3.24,0.055,0.0
3.242,0.04,0.0
3.244,0.07,0.0
3.246,0.085,-0.005
3.248,0.07,-0.005
3.25,0.065,-0.01
3.252,0.055,-0.01
3.254,0.075,-0.015
3.256,0.07,-0.025
3.258,0.015,-0.03
3.26,0.02,-0.04
3.262,0.035,-0.045
3.264,0.055,-0.05
3.266,0.02,-0.05
3.268,0.045,-0.05
3.27,0.045,-0.045
3.272,0.07,-0.04
3.274,0.03,-0.03
3.276,0.04,-0.025
3.278,0.06,-0.02
3.28,0.08,-0.015
3.282,0.055,-0.015
3.284,0.045,-0.015
3.286,0.05,-0.015
3.288,0.045,-0.02
3.29,0.03,-0.02
3.292,0.045,-0.025
3.294,0.04,-0.025
3.296,0.04,-0.03
3.298,0.03,-0.03
3.3,0.035,-0.035
3.302,0.02,-0.035
3.304,0.035,-0.04
3.306,0.035,-0.045
3.308,0.035,-0.045
3.31,0.025,-0.05
3.312,0.03,-0.05
3.314,0.055,-0.045
3.316,0.06,-0.04
3.318,0.035,-0.035
3.32,0.005,-0.03
3.322,0.035,-0.025
3.324,0.035,-0.02
3.326,0.02,-0.02
3.328,0.015,-0.025
3.33,0.015,-0.03
3.332,0.06,-0.035
3.334,0.065,-0.045
3.336,0.005,-0.05
3.338,-0.005,-0.055
3.34,-0.005,-0.06
3.342,0.035,-0.06
3.344,0.02,-0.055
3.346,0.0,-0.055
3.348,0.01,-0.05
3.35,0.02,-0.045
3.352,0.075,-0.04
3.354,0.03,-0.04
3.356,0.06,-0.045
3.358,0.025,-0.045
3.36,0.03,-0.05
3.362,0.03,-0.05
3.364,-0.02,-0.05
3.366,0.0,-0.05
3.368,0.025,-0.045
3.37,0.065,-0.04
3.372,0.065,-0.035
3.374,0.055,-0.03
3.376,0.05,-0.03
3.378,0.045,-0.03
3.38,0.015,-0.035
3.382,-0.01,-0.04
3.384,0.005,-0.045
3.386,0.005,-0.055
3.388,0.02,-0.06
3.39,0.005,-0.065
3.392,0.025,-0.065
3.394,0.02,-0.065
3.396,0.03,-0.065
3.398,0.02,-0.065
3.4,-0.01,-0.065
3.402,-0.015,-0.065
3.404,-0.01,-0.065
3.406,-0.005,-0.065
3.408,-0.015,-0.07
3.41,0.005,-0.07
3.412,0.03,-0.065
3.414,0.045,-0.065
3.416,0.02,-0.06
3.418,-0.005,-0.055
3.42,0.005,-0.05
3.422,0.025,-0.045
3.424,0.015,-0.04
3.426,-0.015,-0.045
3.428,0.03,-0.045
3.43,0.025,-0.05
3.432,-0.02,-0.055
3.434,-0.025,-0.06
3.436,0.025,-0.06
3.438,0.035,-0.06
3.44,0.005,-0.055
3.442,0.02,-0.045
3.444,0.055,-0.035
3.446,0.07,-0.025
3.448,0.06,-0.02
3.45,0.065,-0.015
3.452,0.06,-0.01
3.454,0.035,-0.01
3.456,0.04,-0.015
3.458,0.035,-0.015
3.46,0.065,-0.02
3.462,0.03,-0.02
3.464,0.02,-0.02
3.466,0.045,-0.025
3.468,0.065,-0.025
3.47,0.055,-0.025
3.472,0.06,-0.025
3.474,0.04,-0.03
3.476,0.005,-0.03
3.478,0.0,-0.035
3.48,0.0,-0.04
3.482,0.015,-0.045
3.484,0.025,-0.045
3.486,0.005,-0.045
3.488,0.02,-0.05
3.49,0.005,-0.05
3.492,0.045,-0.05
3.494,0.065,-0.05
3.496,0.005,-0.05
3.498,0.0,-0.055
3.5,0.005,-0.055
3.502,0.0,-0.06
3.504,-0.01,-0.065
3.506,-0.005,-0.07
3.508,0.02,-0.07
3.51,0.035,-0.07
3.512,0.005,-0.07
3.514,-0.01,-0.065
3.516,-0.015,-0.06
3.518,-0.045,-0.055
3.52,-0.01,-0.05
3.522,0.02,-0.045
3.524,0.025,-0.045
3.526,0.035,-0.04
3.528,0.02,-0.045
3.53,-0.01,-0.045
3.532,-0.01,-0.05
3.534,-0.01,-0.055
3.536,0.0,-0.055
3.538,0.025,-0.055
3.54,0.015,-0.055
3.542,0.015,-0.055
3.544,0.015,-0.05
3.546,0.01,-0.05
3.548,0.0,-0.05
3.55,-0.02,-0.05
3.552,-0.015,-0.055
3.554,0.015,-0.06
3.556,0.005,-0.06
3.558,0.03,-0.06
3.56,0.005,-0.06
3.562,-0.02,-0.055
3.564,0.005,-0.045
3.566,-0.005,-0.045
3.568,0.0,-0.04
3.57,-0.01,-0.045
3.572,-0.015,-0.05
3.574,0.005,-0.06
3.576,0.01,-0.06
3.578,0.035,-0.05
3.58,0.055,-0.02
3.582,0.08,0.03
3.584,0.135,0.1
3.586,0.23,0.19
3.588,0.35,0.29
3.59,0.49,0.4
3.592,0.595,0.5
3.594,0.7,0.58
3.596,0.77,0.64
3.598,0.755,0.67
3.6,0.69,0.665
3.602,0.68,0.63
3.604,0.595,0.57
3.606,0.46,0.49
3.608,0.385,0.395
3.61,0.38,0.295
3.612,0.315,0.2
3.614,0.185,0.11
3.616,0.035,0.025
3.618,-0.07,-0.045
3.62,-0.11,-0.095
3.622,-0.13,-0.135
3.624,-0.13,-0.16
3.626,-0.105,-0.165
3.628,-0.06,-0.165
3.63,-0.06,-0.155
3.632,-0.08,-0.135
3.634,-0.075,-0.12
3.636,-0.06,-0.1
3.638,-0.015,-0.085
3.64,-0.03,-0.075
3.642,-0.03,-0.07
3.644,0.0,-0.065
3.646,0.0,-0.065
3.648,0.0,-0.065
3.65,0.01,-0.06
3.652,0.03,-0.06
3.654,0.01,-0.055
3.656,-0.03,-0.05
3.658,-0.02,-0.04
3.66,0.005,-0.035
3.662,0.01,-0.03
3.664,-0.005,-0.025
3.666,0.0,-0.025
3.668,0.04,-0.025
3.67,0.045,-0.03
3.672,0.025,-0.035
3.674,-0.025,-0.045
3.676,-0.045,-0.05
3.678,-0.06,-0.055
3.68,-0.045,-0.06
3.682,0.01,-0.065
3.684,0.01,-0.065
3.686,-0.005,-0.065
3.688,0.015,-0.06
3.69,0.01,-0.06
3.692,0.01,-0.055
3.694,0.01,-0.055
3.696,0.01,-0.055
3.698,0.0,-0.05
3.7,0.005,-0.05
3.702,0.03,-0.05
3.704,0.045,-0.045
3.706,-0.01,-0.04
3.708,-0.025,-0.04
3.71,-0.02,-0.035
3.712,-0.03,-0.03
3.714,0.03,-0.025
3.716,0.05,-0.025
3.718,0.035,-0.025
3.72,0.015,-0.025
3.722,0.055,-0.02
3.724,0.045,-0.02
3.726,-0.015,-0.02
3.728,-0.025,-0.02
3.73,-0.005,-0.02
3.732,0.01,-0.02
3.734,0.02,-0.02
3.736,0.07,-0.02
3.738,0.05,-0.02
3.74,0.025,-0.025
3.742,-0.03,-0.025
3.744,-0.045,-0.025
3.746,-0.015,-0.025
3.748,0.02,-0.025
3.75,0.02,-0.02
3.752,0.02,-0.02
3.754,0.065,-0.01
3.756,0.075,-0.005
3.758,0.065,0.0
3.76,0.055,0.005
3.762,0.05,0.01
3.764,0.05,0.015
3.766,0.055,0.02
3.768,0.055,0.025
3.77,0.09,0.03
3.772,0.065,0.035
3.774,0.09,0.04
3.776,0.085,0.045
3.778,0.06,0.045
3.78,0.07,0.045
3.782,0.095,0.05
3.784,0.115,0.05
3.786,0.095,0.05
3.788,0.105,0.055
3.79,0.145,0.06
3.792,0.13,0.065
3.794,0.075,0.07
3.796,0.06,0.075
3.798,0.09,0.08
3.8,0.085,0.08
3.802,0.1,0.085
3.804,0.17,0.09
3.806,0.17,0.095
3.808,0.135,0.1
3.81,0.12,0.105
3.812,0.115,0.11
3.814,0.145,0.115
3.816,0.15,0.12
3.818,0.14,0.12
3.82,0.14,0.12
3.822,0.145,0.115
3.824,0.145,0.105
3.826,0.12,0.1
3.828,0.135,0.09
3.83,0.14,0.085
3.832,0.115,0.08
3.834,0.135,0.08
3.836,0.13,0.08
3.838,0.12,0.08
3.84,0.075,0.08
3.842,0.085,0.075
3.844,0.075,0.07
3.846,0.065,0.055
3.848,0.075,0.04
3.85,0.05,0.025
3.852,0.0,0.01
3.854,0.015,-0.005
3.856,0.055,-0.01
3.858,0.05,-0.015
3.86,-0.005,-0.015
3.862,0.02,-0.015
3.864,0.045,-0.015
3.866,0.01,-0.015
3.868,-0.02,-0.02
3.87,-0.02,-0.035
3.872,-0.045,-0.045
3.874,-0.01,-0.055
3.876,-0.04,-0.065
3.878,-0.06,-0.065
3.88,-0.01,-0.06
3.882,-0.025,-0.055
3.884,0.005,-0.04
3.886,0.015,-0.025
3.888,0.025,-0.01
3.89,0.03,-0.005
3.892,0.025,0.0
3.894,0.005,-0.005
3.896,-0.03,-0.015
3.898,-0.03,-0.025
3.9,-0.02,-0.035
3.902,0.005,-0.045
3.904,-0.015,-0.05
3.906,-0.03,-0.05
3.908,-0.01,-0.045
3.91,0.02,-0.04
3.912,0.03,-0.03
3.914,0.01,-0.025
3.916,0.005,-0.02
3.918,-0.035,-0.02
3.92,-0.005,-0.02
3.922,-0.02,-0.025
3.924,-0.035,-0.03
3.926,-0.035,-0.04
3.928,-0.005,-0.045
3.93,-0.02,-0.05
3.932,-0.05,-0.055
3.934,0.0,-0.055
3.936,-0.02,-0.055
3.938,-0.06,-0.055
3.94,-0.055,-0.05
3.942,-0.03,-0.05
3.944,0.0,-0.05
3.946,0.005,-0.045
3.948,0.0,-0.045
3.95,-0.005,-0.045
3.952,-0.065,-0.04
3.954,-0.04,-0.04
3.956,-0.01,-0.04
3.958,-0.015,-0.045
3.96,-0.03,-0.045
3.962,-0.04,-0.045
3.964,-0.045,-0.05
3.966,-0.08,-0.05
3.968,-0.06,-0.05
3.97,0.0,-0.05
3.972,0.025,-0.045
3.974,-0.015,-0.04
3.976,-0.045,-0.04
3.978,-0.065,-0.035
3.98,0.0,-0.03
3.982,0.01,-0.03
3.984,-0.035,-0.03
3.986,-0.03,-0.035
3.988,-0.04,-0.04
3.99,-0.035,-0.04
3.992,-0.045,-0.045
3.994,-0.075,-0.05
3.996,-0.025,-0.05
3.998,-0.03,-0.055
4.0,-0.055,-0.05
4.002,-0.055,-0.05
4.004,-0.025,-0.05
4.006,-0.025,-0.045
4.008,0.0,-0.045
4.01,-0.02,-0.045
4.012,-0.055,-0.04
4.014,-0.035,-0.04
4.016,-0.045,-0.04
4.018,-0.05,-0.04
4.02,-0.025,-0.04
4.022,-0.015,-0.04
4.024,-0.05,-0.04
4.026,-0.015,-0.04
4.028,0.005,-0.045
4.03,-0.01,-0.045
4.032,-0.05,-0.05
4.034,-0.06,-0.055
4.036,-0.03,-0.06
4.038,-0.005,-0.06
4.04,-0.055,-0.065
4.042,-0.095,-0.07
4.044,-0.08,-0.075
4.046,-0.025,-0.075
4.048,-0.06,-0.075
4.05,-0.075,-0.08
4.052,-0.07,-0.075
4.054,-0.055,-0.075
4.056,-0.06,-0.07
4.058,-0.035,-0.07
4.06,-0.035,-0.065
4.062,-0.04,-0.055
4.064,-0.03,-0.05
4.066,-0.045,-0.045
4.068,-0.015,-0.04
4.07,-0.015,-0.035
4.072,-0.055,-0.03
4.074,-0.005,-0.03
4.076,0.025,-0.03
4.078,-0.015,-0.025
4.08,-0.025,-0.025
4.082,-0.005,-0.025
4.084,0.0,-0.025
4.086,-0.05,-0.02
4.088,-0.015,-0.02
4.09,0.03,-0.015
4.092,0.015,-0.01
4.094,0.0,-0.005
4.096,-0.02,0.0
4.098,-0.005,0.005
4.1,0.04,0.01
4.102,0.055,0.01
4.104,0.02,0.005
4.106,0.005,0.005
4.108,-0.005,-0.005
4.11,-0.005,-0.015
4.112,-0.03,-0.025
4.114,-0.065,-0.035
4.116,-0.065,-0.05
4.118,-0.085,-0.065
4.12,-0.13,-0.075
4.122,-0.085,-0.085
4.124,-0.035,-0.09
4.126,0.0,-0.09
4.128,-0.04,-0.085
4.13,-0.03,-0.08
4.132,-0.05,-0.07
4.134,-0.075,-0.06
4.136,-0.06,-0.05
4.138,-0.035,-0.045
4.14,-0.04,-0.045
4.142,-0.09,-0.05
4.144,-0.05,-0.06
4.146,-0.005,-0.065
4.148,-0.045,-0.075
4.15,-0.08,-0.08
4.152,-0.065,-0.08
4.154,-0.075,-0.075
4.156,-0.07,-0.065
4.158,-0.01,-0.05
4.16,0.0,-0.04
4.162,-0.005,-0.03
4.164,-0.045,-0.025
4.166,-0.065,-0.03
4.168,-0.04,-0.035
4.17,-0.04,-0.045
4.172,-0.07,-0.055
4.174,-0.1,-0.065
4.176,-0.095,-0.07
4.178,-0.07,-0.07
4.18,-0.015,-0.07
4.182,-0.03,-0.065
4.184,-0.05,-0.055
4.186,-0.035,-0.05
4.188,-0.025,-0.045
4.19,-0.045,-0.04
4.192,-0.085,-0.045
4.194,-0.09,-0.05
4.196,-0.075,-0.055
4.198,-0.07,-0.06
4.2,-0.06,-0.07
4.202,-0.06,-0.07
4.204,-0.055,-0.07
4.206,-0.065,-0.06
4.208,-0.085,-0.035
4.21,0.005,0.0
4.212,0.055,0.055
4.214,0.13,0.125
4.216,0.225,0.21
4.218,0.32,0.305
4.22,0.435,0.41
4.222,0.545,0.515
4.224,0.67,0.6
4.226,0.765,0.67
4.228,0.775,0.71
4.23,0.705,0.71
4.232,0.68,0.675
4.234,0.585,0.605
4.236,0.435,0.51
4.238,0.32,0.4
4.24,0.275,0.285
4.242,0.235,0.17
4.244,0.12,0.07
4.246,-0.065,-0.01
4.248,-0.125,-0.07
4.25,-0.125,-0.11
4.252,-0.18,-0.135
4.254,-0.175,-0.15
4.256,-0.16,-0.155
4.258,-0.16,-0.155
4.26,-0.145,-0.15
4.262,-0.135,-0.145
4.264,-0.11,-0.135
4.266,-0.095,-0.125
4.268,-0.075,-0.11
4.27,-0.075,-0.095
4.272,-0.065,-0.08
4.274,-0.025,-0.07
4.276,-0.06,-0.06
4.278,-0.055,-0.06
4.28,-0.1,-0.06
4.282,-0.085,-0.065
4.284,-0.06,-0.07
4.286,-0.07,-0.075
4.288,-0.045,-0.075
4.29,-0.055,-0.07
4.292,-0.045,-0.06
4.294,-0.06,-0.045
4.296,-0.04,-0.035
4.298,-0.01,-0.025
4.3,-0.03,-0.02
4.302,-0.015,-0.02
4.304,-0.04,-0.02
